transaction_id,merchant_id,amount_inr,payment_method,gateway,bank,decline_reason,decline_message,hour_of_day,day_of_week,retry_attempt_number,action_taken,outcome_success
66227641-1750-4c62-942a-3aeed79a4eb0,M108,11228.88,UPI,GatewayC,BankX,INSUFFICIENT_FUNDS,Not enough balance to complete transaction,20,6,1,RETRY_SAME,0
7a0c003b-4dad-4e56-816a-5eff8cba24f6,M105,2376.77,WALLET,GatewayB,BankY,INSUFFICIENT_FUNDS,Not enough balance to complete transaction,2,2,1,RETRY_SAME,0
20b3c73e-b5b2-467a-b1c5-98d82f1afb88,M113,8125.74,UPI,GatewayB,BankW,NETWORK_ERROR,Reqest failed: network issue,11,0,1,RETRY_SAME,1
35b40f63-75c9-4ada-b23e-094b4873991c,M102,10508.07,UPI,GatewayB,BankY,INSUFFICIENT_FUNDS,Account balance below transaction amount,11,3,1,RETRY_SAME,0
f4dd7291-2153-4a69-afa3-b3c9ae0c4a41,M113,13292.09,WALLET,GatewayB,BankY,INSUFFICIENT_FUNDS,Unable to process transaction at this tiime,1,4,1,SWITCH_METHOD,0
688f3b61-25cd-411c-bf9d-459231c85cf7,M101,1048.14,CARD,GatewayB,BankX,INSUFFICIENT_FUNDS,"Payment failed, please try again",3,5,1,SWITCH_METHOD,0
1f9996e7-22db-4784-b0a9-766c2291c718,M107,18902.52,UPI,GatewayC,BankZ,GATEWAY_TIMEOUT,Upstream timeout at gateway,13,1,2,RETRY_BACKOFF,0
35afbaa1-2947-47b0-8599-37d0bac8882e,M111,12600.07,WALLET,GatewayA,BankX,OTP_TIMEOUT,Authentication step incomplete - session expired,11,1,2,ABANDON,0
d8c2afa9-216a-4222-bed3-85e2d3758e9d,M113,23002.42,NETBANKING,GatewayB,BankY,INSUFFICIENT_FUNDS,Insufficient balance in acount,11,4,1,RETRY_BACKOFF,1
6c0b2f5c-a078-4b45-82ff-bbae9612239a,M104,968.63,NETBANKING,GatewayB,BankW,INSUFFICIENT_FUNDS,"Payment failed, please try again",23,3,1,RETRY_SAME,0
24151869-3565-4572-8b2c-948b55e2c029,M110,8507.38,NETBANKING,GatewayC,BankY,OTP_TIMEOUT,Authentication step incomplete - session expired,2,2,2,RETRY_BACKOFF,0
7aebd045-eb2a-4510-9d9a-1d9a83af9360,M110,21884.66,UPI,GatewayA,BankZ,BANK_SERVER_ERROR,Issuing bank server not responding,6,1,1,SWITCH_METHOD,1
b28481bc-236c-405f-8bcc-5afe210c941f,M105,377.36,UPI,GatewayB,BankZ,BANK_SERVER_ERROR,Unable to reach issuing bank,23,5,1,RETRY_SAME,1
6153b0c3-147c-41a6-991f-e80af0e9274b,M107,6602.89,CARD,GatewayB,BankW,RISK_BLOCK,Transaction blocked by risk engine,12,3,2,SWITCH_METHOD,0
14e696e9-9b0e-47bb-9c72-5d0429920376,M112,15794.07,CARD,GatewayB,BankW,BANK_SERVER_ERROR,Issuer timeout - please retry,6,4,2,SWITCH_METHOD,0
a8454438-5243-4253-8374-78952fee1d27,M110,16619.54,CARD,GatewayB,BankZ,RISK_BLOCK,"Unusual activity detected, transaction held",22,2,3,RETRY_SAME,0
86f9f6ac-5169-4c6d-a249-8f5c470a12b8,M111,14040.15,UPI,GatewayC,BankZ,INSUFFICIENT_FUNDS,Account balance below transaction amount,9,2,1,RETRY_SAME,0
56855012-254f-408a-b608-734a900174c6,M113,21049.97,NETBANKING,GatewayA,BankW,GATEWAY_TIMEOUT,Upstream timeout at gateway,23,4,1,RETRY_SAME,0
4637084c-97a4-4e73-b6a8-b37510f7f10e,M100,6043.86,NETBANKING,GatewayB,BankY,BANK_SERVER_ERROR,Issuer timeout - please retry,5,2,1,RETRY_SAME,0
c6af14d3-3348-4439-b12e-97ddc50e03f6,M109,10509.87,NETBANKING,GatewayC,BankY,INSUFFICIENT_FUNDS,Insufficient balance in account,2,0,1,RETRY_SAME,0
68a637f7-cc76-441a-9b0e-3ee1a0953ffe,M104,8232.77,WALLET,GatewayA,BankY,BANK_SERVER_ERROR,Issuer connection failure,2,6,1,RETRY_SAME,0
f5f97fb5-0655-46e4-842b-a8c8dd96c964,M105,13235.9,UPI,GatewayC,BankW,OTP_TIMEOUT,3DS authentication timeout,0,6,1,RETRY_SAME,0
224f30ae-ff8f-41ef-b745-91653def6728,M113,9473.72,WALLET,GatewayC,BankX,INSUFFICIENT_FUNDS,Transaction could not be completed,18,3,1,RETRY_SAME,0
da43c154-608e-449c-af11-e017f1d63a57,M100,2372.1,UPI,GatewayA,BankW,BANK_SERVER_ERROR,Issuer connection failure,18,0,1,SWITCH_GATEWAY,0
67e0c74a-6c68-4a99-905e-80cb94ba8fe9,M114,3275.18,CARD,GatewayC,BankZ,OTP_TIMEOUT,OTP validation timed out,8,3,1,RETRY_SAME,1
cf5d981b-bc1e-4791-a349-326e102f64f6,M108,8278.53,UPI,GatewayA,BankY,OTP_TIMEOUT,Txn declined: OTP not entered within time limit,19,6,1,RETRY_SAME,1
7088e1ed-1a45-4bf5-a17c-f05f8536ed01,M114,7951.91,CARD,GatewayB,BankW,CARD_EXPIRED,Invalid expiry date,22,1,2,RETRY_SAME,0
225c752a-75d9-4cc2-b283-e6f1ae2bd635,M114,9771.19,WALLET,GatewayB,BankX,CARD_EXPIRED,Transaction could not be completed,9,5,2,RETRY_SAME,0
b7bf983c-391e-47b0-9edd-abb89154f286,M107,17029.73,CARD,GatewayA,BankY,OTP_TIMEOUT,OTP validation timed out,1,0,2,RETRY_SAME,1
159f9996-8313-4901-8853-ec8cbef2a52d,M102,5520.43,CARD,GatewayA,BankY,OTP_TIMEOUT,Txn declined: OTP not entered within time limit,17,4,2,SWITCH_GATEWAY,0
099e0847-f6e1-4b3e-a787-54357eab1be0,M106,5988.24,CARD,GatewayA,BankZ,NETWORK_ERROR,Request failed: network issue,0,5,1,RETRY_SAME,1
4108fd50-7187-44ec-937b-dae89f8371d7,M109,24715.76,NETBANKING,GatewayA,BankX,OTP_TIMEOUT,OTP validation timed out,6,6,1,RETRY_SAME,0
effa315b-f238-4605-8c62-1ea00f99220c,M112,10705.0,NETBANKING,GatewayB,BankX,INSUFFICIENT_FUNDS,Declined by bank,4,0,1,ABANDON,0
bc68cdb9-f14d-4e5a-9a67-0176ea041c54,M112,23262.69,WALLET,GatewayA,BankX,GATEWAY_TIMEOUT,Gateway request timed out,14,5,1,RETRY_SAME,1
c72fa8a0-9907-43c5-9b91-7d1b2dfaebbb,M109,17625.65,NETBANKING,GatewayA,BankZ,GATEWAY_TIMEOUT,Gateway connection timed out,19,1,1,RETRY_SAME,0
6976edc8-fa08-4c86-9189-3e2f11b6b837,M108,8427.08,WALLET,GatewayA,BankW,BANK_SERVER_ERROR,"Bank system error, transaction not processed",7,4,1,RETRY_SAME,1
e6f0499e-ed51-4a79-86ec-e5a93fad69f5,M107,19555.64,WALLET,GatewayB,BankW,GATEWAY_TIMEOUT,Processor did not respond in time,23,4,1,RETRY_SAME,0
4a5cb6fe-a6ba-43b5-8524-7c80023c4ad4,M113,17584.05,UPI,GatewayC,BankZ,NETWORK_ERROR,Network error during transaction,14,6,1,RETRY_SAME,1
9e293a26-a294-4759-869b-82edd94cfab8,M106,20946.41,UPI,GatewayC,BankW,RISK_BLOCK,blocked due to unusual transaction pattern,12,5,1,RETRY_SAME,0
fefb6827-b1ec-4e43-836a-e11fb1e16a99,M105,21594.85,NETBANKING,GatewayA,BankZ,RISK_BLOCK,"Unusual activity detected, transaction held",19,1,1,RETRY_SAME,0
72e225e7-9856-4e50-a7a5-6ce5cbbd744d,M110,17019.33,NETBANKING,GatewayA,BankY,INSUFFICIENT_FUNDS,Declined - insufficient credit limit available,10,6,1,RETRY_BACKOFF,0
161560d3-8432-468d-a5f8-f1063e6da687,M111,3745.39,UPI,GatewayB,BankY,OTP_TIMEOUT,Transaction declined,19,0,2,RETRY_SAME,0
1cbfc766-1b16-4498-8589-d4badc5814c6,M114,4515.74,CARD,GatewayB,BankX,CARD_EXPIRED,Card validity hhas lapsed,23,4,1,RETRY_SAME,0
5c06ef77-7f2b-4745-9d49-969c581d9ab0,M106,21774.75,UPI,GatewayA,BankY,NETWORK_ERROR,request failed: network issue,22,1,2,RETRY_SAME,1
1ad0cc4b-eb3f-47b6-8606-cc8862add81d,M107,9456.99,UPI,GatewayC,BankX,GATEWAY_TIMEOUT,Upstream timeout at gateway,18,4,1,RETRY_SAME,0
333b47c6-88dc-4d0c-a3ff-84b2f3283d06,M102,18095.54,NETBANKING,GatewayC,BankY,BANK_SERVER_ERROR,issuer timeout - please retry,21,2,3,RETRY_SAME,0
8f97cdb0-636a-4784-ab7d-3fd0205111e8,M101,6783.13,WALLET,GatewayA,BankX,INSUFFICIENT_FUNDS,Not enough balance to complete transaction,5,4,1,SWITCH_GATEWAY,0
749dbc58-11c5-420d-acd9-9c2fe91ed36d,M104,1490.24,UPI,GatewayB,BankW,RISK_BLOCK,"Unusual activity detected, transaction held",17,0,2,SWITCH_METHOD,0
2adbd1d0-0a83-4e94-b68f-7f29afc682e7,M103,21062.49,UPI,GatewayB,BankW,GATEWAY_TIMEOUT,Upstream timeout at gateway,23,0,2,ABANDON,0
eba0c3d9-8d3b-44fa-b9ea-c7249bb6e016,M112,4307.42,CARD,GatewayA,BankW,CARD_EXPIRED,Declined by bank,14,4,2,SWITCH_GATEWAY,0
0c3a6608-0ad0-4632-b0d1-f2bf3d032ab6,M110,13731.81,NETBANKING,GatewayC,BankZ,INSUFFICIENT_FUNDS,Account balance below transaction amount,3,3,1,RETRY_SAME,0
b2a9072e-b95f-4ebf-9bab-14ea8cc4ebed,M100,7368.07,NETBANKING,GatewayC,BankZ,BANK_SERVER_ERROR,Issuer imeout - please retry,15,1,1,ABANDON,0
5532f349-061f-41eb-9063-e92219468439,M102,13821.84,WALLET,GatewayB,BankX,NETWORK_ERROR,Network error during transaction,1,2,3,SWITCH_GATEWAY,1
3c975ceb-362b-456d-af8b-3c3523557cb1,M106,4515.44,CARD,GatewayB,BankZ,GATEWAY_TIMEOUT,Processor did not respond in time,19,6,1,RETRY_SAME,0
0332de7e-85bd-42b7-80e2-a515142498f5,M110,4966.44,NETBANKING,GatewayB,BankZ,BANK_SERVER_ERROR,Issuing bank server not responding,8,2,3,ABANDON,0
9f761aaa-6e88-4669-b2cb-814b2fe2432b,M102,11834.26,NETBANKING,GatewayC,BankZ,RISK_BLOCK,Transaction blocked by rik engine,19,3,1,RETRY_SAME,0
b9443651-a52f-497a-9250-fa0813e5c92e,M101,21527.79,WALLET,GatewayC,BankW,NETWORK_ERROR,Transaction interrupted due to connectivity issue,2,4,1,RETRY_SAME,1
c8793505-3c80-4d6d-80b1-740b36a6a867,M106,6235.04,WALLET,GatewayC,BankZ,NETWORK_ERROR,Network error during transaction,11,3,1,RETRY_SAME,0
71847b97-3513-4efa-857a-2bda75da1ee1,M113,1987.9,UPI,GatewayC,BankY,INSUFFICIENT_FUNDS,Declined by bank,15,6,2,RETRY_BACKOFF,0
f77f69c7-9162-4fd1-a0fb-b215f3d1c42a,M101,152.97,CARD,GatewayC,BankX,INSUFFICIENT_FUNDS,Txn declined by issuer: low funds,19,6,1,SWITCH_METHOD,0
ac9467e4-d276-4b16-9bc3-0282dc40789a,M111,17209.02,UPI,GatewayB,BankZ,INSUFFICIENT_FUNDS,Unable to process transaction at this time,8,5,1,RETRY_SAME,0
395a29f1-aeea-4749-b038-a399dcfb61e0,M104,13980.19,UPI,GatewayC,BankZ,NETWORK_ERROR,Connection dropped mid-transaction,16,4,1,RETRY_SAME,0
54dec4c8-0da0-4a40-bb3f-f66b0ebb48db,M103,4951.55,UPI,GatewayC,BankX,OTP_TIMEOUT,One time password expired before submission,7,5,1,SWITCH_METHOD,0
b09164bb-cbf1-42db-bd3c-879362fad2c0,M112,24959.18,WALLET,GatewayC,BankX,GATEWAY_TIMEOUT,Gateway request timed out,19,0,1,RETRY_SAME,0
8a2d6cff-14c2-42ac-857f-c536038c98f8,M105,13161.91,NETBANKING,GatewayC,BankW,GATEWAY_TIMEOUT,Upstream timeout at gateway,1,4,1,RETRY_SAME,0
bfeb8871-03d6-4beb-9576-7412f59ea6f2,M105,5541.71,WALLET,GatewayC,BankX,INSUFFICIENT_FUNDS,"Payment failed, please try again",15,1,1,RETRY_SAME,0
473654b0-f6af-4e0a-89dc-5a7ed1f806d0,M108,4068.02,UPI,GatewayC,BankX,OTP_TIMEOUT,One time password expired before submission,18,1,1,RETRY_SAME,0
a0289299-3fe6-4d73-aea3-85cc0ea3a7f2,M105,21213.57,WALLET,GatewayA,BankW,CARD_EXPIRED,Card has expired,19,1,1,RETRY_SAME,0
d751b860-7e45-4959-a6de-2a0d0928744f,M104,2110.67,UPI,GatewayC,BankZ,OTP_TIMEOUT,Transaction declined,9,0,1,SWITCH_METHOD,0
5bc264a5-9f7a-4d8d-8b30-9c4e4d25f22f,M108,21293.27,UPI,GatewayB,BankW,NETWORK_ERROR,Connection dropped mid-transaction,8,6,2,SWITCH_GATEWAY,1
7aedd0a5-d6c3-4614-91b1-b58e34c32397,M109,23451.3,UPI,GatewayC,BankY,RISK_BLOCK,Transction could not be completed,8,3,1,RETRY_BACKOFF,0
628a524a-04f8-4b87-940a-ca5dea054e2c,M114,5333.21,CARD,GatewayB,BankW,BANK_SERVER_ERROR,Bank system temporarily unavailable,0,3,2,RETRY_SAME,0
59852374-cee2-4968-ad5a-b773948ae69f,M100,16976.94,WALLET,GatewayC,BankY,RISK_BLOCK,Blocked due to unusual transaction pattern,20,2,1,RETRY_SAME,0
1b0d93a4-c56b-4512-aa8a-1a39606c75ca,M108,17677.13,CARD,GatewayB,BankX,BANK_SERVER_ERROR,Issuer connection failure,22,4,1,RETRY_SAME,0
9137e830-b29e-4209-8960-40608c58bc42,M106,23953.88,CARD,GatewayB,BankZ,CARD_EXPIRED,Card validity has lapsed,17,4,2,SWITCH_GATEWAY,0
2fcf172c-0a74-446c-bfc7-72451a6e9ba6,M107,9947.0,UPI,GatewayC,BankZ,NETWORK_ERROR,Network error during transaction,11,3,1,SWITCH_METHOD,1
3e81caf6-1481-4414-b5ad-07c8aefa1df2,M107,16871.19,NETBANKING,GatewayC,BankZ,RISK_BLOCK,Blocked due to unusual transaction pattern,15,5,1,RETRY_SAME,0
e03b42fe-c905-4725-b908-b1a4502183a1,M101,915.71,WALLET,GatewayC,BankX,OTP_TIMEOUT,Txn declined: OTP not entered within time limit,5,4,2,SWITCH_METHOD,0
71d2a5b9-4d85-4588-b5fa-fba7ddf64ffe,M114,6099.37,NETBANKING,GatewayB,BankX,OTP_TIMEOUT,Txn declined: OTP not entered within time limit,4,0,1,RETRY_SAME,1
bd75f3e3-8c4f-4fe0-bc19-2cb10ae1228d,M100,20752.17,UPI,GatewayB,BankW,OTP_TIMEOUT,Txn declined: OTP not entered within time limit,22,3,1,RETRY_SAME,0
34a475be-1636-49ca-b285-8c31af42d3a2,M102,9713.33,NETBANKING,GatewayA,BankW,GATEWAY_TIMEOUT,Gateway request timed out,20,1,2,RETRY_BACKOFF,0
454c61c1-2771-4f2d-977b-b2d399f20d9f,M104,20828.63,CARD,GatewayC,BankZ,RISK_BLOCK,Declined by fraud prevention system,4,0,1,RETRY_SAME,0
bfc06668-efda-4858-9bc0-07ec88d3fff1,M104,2529.15,NETBANKING,GatewayB,BankY,GATEWAY_TIMEOUT,Declined by bank,3,1,2,ABANDON,0
76f95ac0-5005-4452-bf09-a10937c4fa9e,M102,10020.38,WALLET,GatewayC,BankX,BANK_SERVER_ERROR,Bank system temporarily unavailable,11,0,1,RETRY_SAME,1
e89c19cf-1925-4966-a0a4-ef56155f58f9,M107,14879.64,WALLET,GatewayB,BankY,BANK_SERVER_ERROR,Bank system temporarily unavailable,12,0,1,RETRY_SAME,0
4491bea6-cc49-4d37-a54c-1d86e918d2b2,M112,23029.01,UPI,GatewayA,BankY,NETWORK_ERROR,Connection dropped mid-transaction,5,4,1,RETRY_SAME,0
f412a4b4-94e4-4f95-8439-c622e356172f,M102,18367.12,NETBANKING,GatewayC,BankZ,GATEWAY_TIMEOUT,"Payment service unavailable, try again",4,0,1,RETRY_BACKOFF,0
8876679b-81d5-4016-86b8-53e242b378fe,M103,9335.38,NETBANKING,GatewayA,BankX,OTP_TIMEOUT,3DS authentication timeout,2,2,1,RETRY_SAME,1
69b6f8c8-e1ca-4c0a-b94b-974fa7cb60e3,M111,11939.58,WALLET,GatewayB,BankZ,RISK_BLOCK,Blocked due to unusual transaction pattern,7,6,1,ABANDON,0
63c57426-8658-4bb0-954d-563fe87a2d47,M103,12529.21,NETBANKING,GatewayC,BankX,INSUFFICIENT_FUNDS,Available limit exceeded,3,4,1,SWITCH_GATEWAY,0
8b0dd67f-8bed-4bcc-a8b6-4860db2d179c,M113,1278.74,WALLET,GatewayC,BankX,INSUFFICIENT_FUNDS,Declined by bank,5,5,2,ABANDON,0
ea40f44c-5165-4f14-bac8-60c79e55cf38,M105,18970.6,CARD,GatewayC,BankW,OTP_TIMEOUT,Txn declined: OTP not entered within time limit,17,1,1,RETRY_SAME,1
09ad1769-abf9-4387-8e4d-fb138c79285d,M111,20478.26,UPI,GatewayC,BankW,BANK_SERVER_ERROR,Unable to reach issuing bank,0,1,1,SWITCH_GATEWAY,1
3508de22-4e78-4f73-995b-64360dc9d859,M100,19723.82,CARD,GatewayC,BankY,NETWORK_ERROR,Network error during transaction,1,0,1,RETRY_SAME,0
bf1979bb-69d5-426f-a9df-ad18419089a7,M111,3505.77,CARD,GatewayB,BankX,INSUFFICIENT_FUNDS,Declined by bank,13,6,1,SWITCH_GATEWAY,0
c1304aa1-a64a-4f73-bebe-e6c7406264ab,M100,8900.12,UPI,GatewayC,BankW,OTP_TIMEOUT,One time password expired before submission,14,4,1,RETRY_SAME,0
b4f7c67b-59e7-407a-8d83-761dbc3867df,M109,7519.28,UPI,GatewayA,BankY,CARD_EXPIRED,Expired card - transaction declined,4,6,1,RETRY_SAME,0
6fcb1047-8258-4879-854d-7391fd1b4c5f,M109,7846.8,CARD,GatewayA,BankZ,OTP_TIMEOUT,Authentication step incomplete - session expired,20,0,1,RETRY_SAME,1
569c9f9b-d094-4b8b-acac-34d3563f8296,M105,10106.39,CARD,GatewayB,BankX,OTP_TIMEOUT,"Payment faled, please try again",3,4,1,RETRY_SAME,0
d1120401-55b4-4c04-acc9-1ccfe17f0b4d,M112,24705.92,CARD,GatewayB,BankX,GATEWAY_TIMEOUT,Processor did not respond in time,20,2,1,ABANDON,0
c7810244-c70f-4b05-b1e4-0376a02ce7aa,M101,2107.44,UPI,GatewayB,BankW,BANK_SERVER_ERROR,Bank system temporaril unavailable,17,2,3,RETRY_SAME,0
6c72e716-8c90-47bb-a38e-f2b89a30142c,M100,4858.89,NETBANKING,GatewayA,BankX,OTP_TIMEOUT,Customer did not complete 2FA in time,23,5,1,RETRY_SAME,1
d2cd2a14-8d99-42c6-b989-15e115b74511,M112,7713.99,UPI,GatewayC,BankX,NETWORK_ERROR,Request failed: network issue,6,6,1,RETRY_SAME,0
ef372bb2-76de-466a-95b9-98b34fd01325,M108,1212.38,CARD,GatewayC,BankZ,NETWORK_ERROR,Transaction interrupted due to connectivity issue,9,2,3,SWITCH_GATEWAY,0
7e38896d-22d2-4c33-b784-0f1531acd057,M113,22921.1,CARD,GatewayC,BankW,INSUFFICIENT_FUNDS,Account balance below transaction amount,18,1,1,SWITCH_GATEWAY,0
e694f60b-4a4c-4378-87d7-f658d42c0727,M114,17387.53,NETBANKING,GatewayA,BankX,BANK_SERVER_ERROR,Unable to reach issuing bank,5,0,1,RETRY_SAME,0
40ecb8bc-79d1-4c23-938f-f2fbc44b62df,M100,6165.86,UPI,GatewayA,BankX,RISK_BLOCK,Blocked due to unusual transaction pattern,16,5,1,RETRY_SAME,0
af011ef8-3764-47ef-8b82-c706443e1f16,M111,1568.5,CARD,GatewayA,BankW,INSUFFICIENT_FUNDS,Account balance below transaction amount,3,3,2,RETRY_SAME,1
5b73e216-6611-4a11-8494-109781a938ff,M101,1194.79,WALLET,GatewayC,BankY,INSUFFICIENT_FUNDS,account balance below transaction amount,17,6,1,RETRY_SAME,0
27a4409a-649e-45eb-a8f0-d8d743933f44,M103,3687.98,WALLET,GatewayC,BankX,INSUFFICIENT_FUNDS,Transaction could not be completed,8,4,1,SWITCH_GATEWAY,0
12e71427-f9f3-4779-90ab-1c959cc29140,M101,10635.04,WALLET,GatewayB,BankY,RISK_BLOCK,Transaction flagged for manual review,12,0,1,RETRY_SAME,0
1dfa1288-7600-4294-9127-64cbae758bb8,M103,21356.72,NETBANKING,GatewayC,BankX,GATEWAY_TIMEOUT,Processor did not respond in time,12,5,1,RETRY_SAME,0
5e57de9b-e1a9-4fdb-84e1-6fb478152367,M104,23758.62,UPI,GatewayC,BankY,NETWORK_ERROR,Connection dropped mid-transaction,16,3,3,RETRY_BACKOFF,0
0b3ec8fa-6bc7-4cc1-8484-f5c45ccffade,M105,7628.83,CARD,GatewayC,BankX,RISK_BLOCK,Transaction blocked by risk engine,10,4,1,RETRY_SAME,1
14b19631-81c8-4d39-b1ba-e57b81705dd2,M112,12570.94,CARD,GatewayA,BankY,CARD_EXPIRED,Declined bybank,2,4,1,RETRY_BACKOFF,0
d483989c-9e11-4772-aed3-092d125ccc2c,M105,1788.21,UPI,GatewayB,BankW,GATEWAY_TIMEOUT,Gateway request timed out,2,3,2,RETRY_SAME,0
74b5978b-1154-4e89-962c-9a38629bbc94,M104,22619.16,UPI,GatewayA,BankZ,NETWORK_ERROR,Connection dropped mid-transaction,22,2,3,RETRY_SAME,1
3001d902-f326-4f38-8fee-ec52af6e4bc8,M102,1677.12,NETBANKING,GatewayA,BankX,GATEWAY_TIMEOUT,Gateway connection timed out,21,0,2,RETRY_SAME,1
b086db55-ba5d-4f01-ad38-aac4fd7697c5,M106,19963.82,CARD,GatewayC,BankY,OTP_TIMEOUT,3DS authentication timeout,23,5,1,RETRY_SAME,1
94afd4b4-6ffc-4b85-b2c5-77c81577a0bf,M113,19223.07,UPI,GatewayC,BankY,OTP_TIMEOUT,3ds authentication timeout,9,1,1,RETRY_SAME,1
764902dd-ee1b-432e-a39d-920cc6330aed,M111,20319.77,CARD,GatewayA,BankZ,OTP_TIMEOUT,Txn declined: OTP not entered within time limit,17,5,1,RETRY_SAME,1
90bd5804-463f-4813-865f-b15a82402aea,M100,16711.36,UPI,GatewayB,BankZ,INSUFFICIENT_FUNDS,Txn declined by issuer: low funds,1,2,1,RETRY_SAME,0
e10fb79f-608f-4148-990f-8dd79b43ebc3,M114,9310.14,WALLET,GatewayB,BankZ,GATEWAY_TIMEOUT,transaction could not be completed,6,6,1,SWITCH_GATEWAY,0
f7c297a8-b52e-4456-925e-92463320240f,M107,11705.98,NETBANKING,GatewayC,BankX,BANK_SERVER_ERROR,Issuing bank server not responding,13,6,1,RETRY_SAME,1
e2a761fd-ef1c-476d-954f-3f7772fb236e,M112,9833.47,UPI,GatewayA,BankW,OTP_TIMEOUT,3DS authentication timeout,5,2,2,RETRY_SAME,1
3f5fba0c-5773-4d55-ad61-52739640972a,M114,21772.22,WALLET,GatewayA,BankZ,CARD_EXPIRED,Card validity has lapsed,4,0,1,SWITCH_METHOD,0
028c27a8-c77c-47ee-8370-655a86d68685,M102,1601.67,CARD,GatewayC,BankY,BANK_SERVER_ERROR,Issuing bank server not responding,14,4,1,ABANDON,0
93c4a975-a8f6-4bb8-9aaa-9c83eeabceba,M108,23038.61,CARD,GatewayB,BankX,OTP_TIMEOUT,customer did not complete 2fa in time,7,4,3,ABANDON,0
1eeb2cc3-3aca-425b-9f7f-ab9281710adb,M109,14398.42,WALLET,GatewayC,BankW,CARD_EXPIRED,Expiry date does not match records,1,4,1,RETRY_SAME,0
c17b9a60-b09f-4ada-904f-391a7695a008,M102,13876.82,CARD,GatewayB,BankY,CARD_EXPIRED,Card has expired,1,4,1,RETRY_SAME,0
907eeef8-5370-411d-8b9d-24742bba0544,M107,8989.66,UPI,GatewayA,BankZ,BANK_SERVER_ERROR,"Bank system error, transaction not processed",19,4,1,RETRY_SAME,0
fb13ca99-365e-47c7-89b8-eb3757b35524,M102,358.05,CARD,GatewayC,BankY,INSUFFICIENT_FUNDS,Txn declined by issuer: low funds,3,1,3,RETRY_SAME,0
cf41d42a-18d7-4e64-848f-946666d384d1,M101,765.85,WALLET,GatewayC,BankZ,BANK_SERVER_ERROR,Unable to reach issuing bank,4,2,1,SWITCH_GATEWAY,1
fea8b4f1-0167-414d-a07d-6d7e6f27e79c,M109,16682.12,CARD,GatewayA,BankX,NETWORK_ERROR,Connection dropped mid-transaction,13,4,1,RETRY_SAME,1
89474fd7-308c-4c62-a86f-6c21adae1601,M112,12753.38,UPI,GatewayB,BankW,GATEWAY_TIMEOUT,Upstream timeout at gateway,13,0,1,RETRY_BACKOFF,1
e547ad07-2963-44b3-87e9-b7481fbd6216,M104,19796.94,NETBANKING,GatewayA,BankW,OTP_TIMEOUT,Authentication step incomplete - session expired,20,6,3,RETRY_SAME,0
410e0771-493f-44ab-be16-c0a59406e9a2,M111,2777.95,NETBANKING,GatewayB,BankY,BANK_SERVER_ERROR,Issuing bank server not responding,9,6,1,RETRY_SAME,0
28ed2305-45dc-4165-98f6-0d585c252e84,M112,5038.26,WALLET,GatewayB,BankX,BANK_SERVER_ERROR,issuing bank server not responding,3,2,1,RETRY_SAME,1
385f4154-d3b9-4ce4-8da0-04ddf4af21d2,M101,20697.14,WALLET,GatewayC,BankY,OTP_TIMEOUT,Txn declined: OTP not entered within time limit,8,5,3,RETRY_BACKOFF,0
d6849731-4e6e-4c49-bc60-3af6ff82543d,M110,5735.82,UPI,GatewayB,BankY,NETWORK_ERROR,Transaction interrupted  due to connectivity issue,7,5,1,RETRY_SAME,1
95fd1c20-a9ea-4a06-b05f-cedcf97eb64a,M101,20480.76,NETBANKING,GatewayC,BankX,GATEWAY_TIMEOUT,Processor did not respond in time,22,4,1,RETRY_SAME,0
fcccc479-e42d-49ac-9c46-52e9d8d44789,M101,6103.81,CARD,GatewayC,BankY,OTP_TIMEOUT,3DS authentication timeout,3,5,1,RETRY_SAME,1
8f5406ce-6fdd-488a-b501-241954294627,M111,24873.4,NETBANKING,GatewayB,BankW,INSUFFICIENT_FUNDS,Available limit exceeded,6,2,1,RETRY_SAME,0
97d58d59-0d97-413b-b482-b3d2725516b7,M107,17347.03,NETBANKING,GatewayC,BankW,BANK_SERVER_ERROR,"Bank system error, transaction not processed",19,5,1,SWITCH_METHOD,1
143b0279-d7ee-4ca8-b315-6122c725cf17,M112,9931.91,WALLET,GatewayC,BankW,OTP_TIMEOUT,OTP validation timed out,21,2,1,ABANDON,0
02a4ad78-0df5-4ddb-9f8d-b546530d80ea,M112,17164.48,NETBANKING,GatewayB,BankY,OTP_TIMEOUT,Transaction could not be completed,7,1,2,RETRY_SAME,1
73eb5759-2bca-4beb-b12d-a32b9da59fee,M113,24485.49,CARD,GatewayA,BankZ,OTP_TIMEOUT,One time password expired before submission,9,1,1,RETRY_SAME,1
dbb63020-1cc7-4bad-8b93-28606dd8d3c0,M113,19395.53,NETBANKING,GatewayA,BankX,GATEWAY_TIMEOUT,Gateway request timed out,20,2,2,RETRY_SAME,0
2f66a30c-b369-4eb4-af49-0c1a1ad32adf,M107,13269.32,WALLET,GatewayC,BankZ,BANK_SERVER_ERROR,Issuer connection failure,3,3,2,RETRY_SAME,0
f5baaa73-daee-4d89-aaa8-e6141b440f28,M112,3102.09,CARD,GatewayC,BankX,CARD_EXPIRED,Declined by bank,7,3,1,RETRY_SAME,0
81e8dbd7-04eb-4cdb-8ae2-260eeb347c2b,M110,15235.15,CARD,GatewayA,BankX,BANK_SERVER_ERROR,Issuer timeout - please retry,5,1,1,ABANDON,0
